id;source title;s date;source;target title;target;date
1048;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;The Lavabit Brief: Breadth-Taking;Greenfield S H;2013-10
1035;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"How the NSA Plans to Infect ‘Millions’ of
Computers with Malware";Greenwald G;2014-03
1005;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Collecting Phone Records of Millions of Verizon Customers Daily;Greenwald G;2013-06
1006;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Prism Program Taps in to User Data of Apple;Greenwald G, MacAskill E;2013-06
1039;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Posting to Google+;Hearn M;2013-11
1030;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Pushing for Perfect Forward Secrecy, an Important Web Privacy
Protection";Higgins P;2013-08
1025;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;;"International Principles on the Application of Human Rights to Communications
Surveillance";2013-07
957;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Escape from PRISM: How
Twitter Defies Government Data-Sharing";Jeffries Adriann ;2013-06
1001;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Internet Surveillance Law After
the USA PATRIOT Act: The Big Brother That Isn’t";Kerr O S;2003
1049;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Lavabit Challenges Contempt Order in the Fourth Circuit: An
Analysis of Its Arguments";Kerr O S;2013-10
1008;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;What the ...?;Larry Page, David Drummond;2013-06
1033;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Ron was Wrong, Whit is Right;Lenstra A K;2012
997;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"CRYPTO: HOW THE CODE REBELS BEAT THE GOVERNMENTSAVING
PRIVACY IN THE DIGITAL AGE";Levy S;2001
1026;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;How the NSA Almost Killed the Internet;Levy S;2014-01
1041;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Gmail Security Engineering;Lidzborski N;2014-03
952;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;KPN Strikes Deal with Silent Circle to Offer Encrypted Phone Calls;Loek Essers;2014-02
1042;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Our Commitment to Protecting Your Information;Mayer M;2013-11
953;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Meet Blackphone, A Privacy-Centric
Handset from Some Serious Security Veterans";Meyer D;2014-01
1013;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"All the President's Spies: Private-Public
Intelligence Partnerships in the War on Terror";Michaels J D;2008
1014;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Deputizing Homeland
Security";Michaels J D;2010
976;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Do the NSA Revelations Have Anything to Do With Internet Governance?;Mueller M;2014-02
975;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"FINDING A FORMULA FOR BRAZIL:
REPRESENTATION AND LEGITIMACY IN INTERNET GOVERNANCE";Mueller M;2014-01
995;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"CRYPTOGRAPHY'S ROLE IN SECURING THE
INFORMATION SOCIETY";National Research Council;1996
966;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"NSA DIRECTOR OF CIVIL LIBERTIES AND PRIVACY OFFICE REPORT:
NSA'S IMPLEMENTATION OF FOREIGN INTELLIGENCE SURVEILLANCE";National SEC AGENCY;2014-04
956;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"6 Steps Silicon Valley Can Take to Protect Users from NSA
Spying";Opsahl Kurt ;2013-10
950;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;A Call for a Highly Encrypted Future;Perlroth N;2014-03
1012;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;N.S.A. Able to Foil Basic Privacy Safeguards on Web;Perlroth N;2013-09
954;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Twitter Toughening Its Security to Thwart
Government Snoops";Perlroth N;2013-11
961;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Protecting Their Own: Fundamental Rights Implications for EU
Data Sovereignty in the Cloud";Rauhofer J , Bowden C;2013
964;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Bill Would Allow Brazil to Decree Local Internet Data Storage;Ribeiro J;2013-11
1002;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Bush Secretly Lifted Some Limits on Spying in U.S. After 9/11;Risen J, Lichtblau E;2005-12
948;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Systematic Government Access
to Private-Sector Data";Rubinstein Ira;2012
996;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Export Controls on Encryption Software;Rubinstein Ira ;2000
1045;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Regulating Privacy by Design;Rubinstein Ira ;2011
1010;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Broader Sifting Of Message Data By N.S.A. Is Seen;Savage C;2013-08
965;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"U.S. Seems Unlikely to Accept That Rights Treaty Applies to Its Actions
Abroad";Savage C;2014-03
1037;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"U.S. Seems Unlikely to Accept That Rights Treaty Applies to Its Actions
Abroad";Savage C;2014-03
999;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;U.S. Tries to Make It Easier to Wiretap the Internet;Savage C;2010-09
1000;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;U.S. Weighing Wide Overhaul of Surveillance;Savage C;2013-05
984;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;The Quest to Build an NSA-Proof Cloud;Scaturro M;2013-11
1031;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Default HTTPS Access for Gmail;Schillace S;2010-01
1019;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;The U.S. Government Has Betrayed the Internet. We Need to Take it Back;Schneier B;2013-09
1016;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Surveillance Fallout Costs IT Industry Billions;Schwartz M J ;2013-11
992;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;PRACTICAL UNIX AND INTERNET SECURITY;SIMSON GARFINKEL;1996
1029;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Encrypt the Cloud, Security Luminaries Tell
Google";Singel R;2009-06
1003;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Surveillance Since 9/11 and the Human Right to Privacy;Sinha G A;2014
972;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Merkel Backs Plan to Keep European Data in Europe;Smale A;2014-02
1028;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Caught in the Cloud: Privacy, Encryption, and
Government Backdoors in the Web 2.0 Era,";Soghoian C;2010
974;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;UN Advances Internet Privacy Rights;Spielmann P J;2013-11
980;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;The Cost of PRISM Will Be Larger Than ITIF Projects;Staten J;2013-08
1036;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"From Real-Time Intercepts to Stored Records: Why Encryption Drives the
Government to Seek Access to the Cloud";Swire P P;2012
949;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Revelations ‘Changing How Businesses Store Sensitive Data’;Taylor M;2014-03
1027;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Mark Zuckerberg: U.S. Government 'Blew It' On NSA Issue;Tomio Geron;2013-09
963;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"New EU Rules to Curb
Transfer of Data to U.S. After Edward Snowden Revelations";Traynor I;2013-10
983;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;NSA Fallout Thwarts AT&T;Troianovski Anton;2013-10
1032;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;Yahoo Finally Enables HTTPS Encryption for Email by Default;Tung L;2014-01
970;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;;UKUSA Agreement;2010-06
1050;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;;United States v. N.Y. Tel. Co.;1971
1034;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"The
Inconvenient Truth about Web Certificates";Vratonjic N;2011
982;"Privacy and Security in the Cloud: Some Realism About Technical Solutions to Transnational Surveillance in the Post-Snowden Era
";2014-09;Ira Rubinstein ;"Cisco Cites Emerging Markets Backlash on NSA Leaks for Sales
Slump";Waters R;2013-11
